tmdb_id,keywords
188598,"[{'id': 178097, 'name': 'migrant worker'}, {'id': 232456, 'name': 'asian financial crisis'}]"
40211,[]
34388,"[{'id': 220, 'name': 'berlin'}, {'id': 292, 'name': 'berlin wall'}, {'id': 392, 'name': 'england'}, {'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 155460, 'name': 'defection'}, {'id': 155762, 'name': 'swinging 60s'}, {'id': 156026, 'name': 'east germany'}, {'id': 156598, 'name': 'harry palmer'}]"
21950,"[{'id': 293, 'name': 'female nudity'}, {'id': 378, 'name': 'prison'}, {'id': 570, 'name': 'rape'}, {'id': 2483, 'name': 'nudity'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 9826, 'name': 'murder'}, {'id': 9844, 'name': 'car crash'}, {'id': 10183, 'name': 'independent film'}, {'id': 10685, 'name': 'escape'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 15483, 'name': 'car chase'}, {'id': 157701, 'name': 'psychotic'}, {'id': 168001, 'name': 'roadblock'}, {'id': 169498, 'name': 'car theft'}, {'id': 188717, 'name': 'cross country trip'}]"
128946,"[{'id': 180097, 'name': 'henpecked husband'}]"
13899,"[{'id': 570, 'name': 'rape'}, {'id': 1794, 'name': 'yakuza'}, {'id': 7281, 'name': 'shooting'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9663, 'name': 'sequel'}, {'id': 10950, 'name': 'shootout'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 13142, 'name': 'gangster'}, {'id': 14546, 'name': 'massacre'}, {'id': 14819, 'name': 'violence'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 34079, 'name': 'death'}, {'id': 160246, 'name': 'childhood friends'}, {'id': 162993, 'name': 'dark humor'}, {'id': 195719, 'name': 'wings'}]"
283105,[]
109481,"[{'id': 2283, 'name': 'ball'}, {'id': 4344, 'name': 'musical'}, {'id': 9991, 'name': 'dress'}, {'id': 14818, 'name': 'model'}]"
52429,"[{'id': 1415, 'name': 'small town'}]"
22230,"[{'id': 10183, 'name': 'independent film'}]"
13835,"[{'id': 10183, 'name': 'independent film'}]"
119840,[]
396987,[]
84407,"[{'id': 6510, 'name': 'demolition'}, {'id': 12436, 'name': 'architecture'}, {'id': 40870, 'name': 'race'}, {'id': 160077, 'name': 'design'}, {'id': 160078, 'name': 'public housing'}, {'id': 160091, 'name': 'urban studies'}]"
393134,[]
12251,"[{'id': 10452, 'name': 'credit card'}, {'id': 10453, 'name': 'con artist'}, {'id': 10454, 'name': 'swindler'}]"
138450,[]
90659,[]
257445,"[{'id': 818, 'name': 'based on novel'}, {'id': 2343, 'name': 'magic'}, {'id': 2486, 'name': 'fantasy'}, {'id': 12564, 'name': 'werewolf'}, {'id': 18035, 'name': 'family'}, {'id': 163226, 'name': 'ventriloquist dummy'}, {'id': 186948, 'name': 'book comes to life'}, {'id': 209714, 'name': '3d'}]"
1389,"[{'id': 736, 'name': 'journalist'}, {'id': 3303, 'name': 'bedroom'}, {'id': 8806, 'name': 'purse'}, {'id': 9098, 'name': 'trunk'}, {'id': 155552, 'name': 'elmore leonard'}]"
92389,"[{'id': 9740, 'name': 'sociopath'}, {'id': 14828, 'name': 'city'}, {'id': 33699, 'name': 'policeman'}, {'id': 155453, 'name': 'gritty'}]"
391617,"[{'id': 3203, 'name': 'pilot'}, {'id': 3800, 'name': 'airplane'}, {'id': 10718, 'name': 'fugitive'}, {'id': 173719, 'name': 'haunted by the past'}, {'id': 194300, 'name': 'dirty war'}]"
458428,[]
49126,"[{'id': 818, 'name': 'based on novel'}, {'id': 3030, 'name': 'nightmare'}, {'id': 156104, 'name': 'stranger'}]"
188996,[]
126148,[]
347155,[]
149023,"[{'id': 207317, 'name': 'christmas'}]"
182349,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 13006, 'name': 'torture'}, {'id': 209474, 'name': 'holidays'}, {'id': 219991, 'name': 'elimination derby'}, {'id': 220558, 'name': 'binding'}]"
189151,"[{'id': 13141, 'name': 'based on manga'}]"
40120,"[{'id': 9716, 'name': 'stand-up comedy'}]"
64739,"[{'id': 924, 'name': 'italian'}, {'id': 155790, 'name': 'private detective'}]"
26142,"[{'id': 11612, 'name': 'hospital'}, {'id': 13005, 'name': 'doctor'}, {'id': 157959, 'name': 'surgery'}, {'id': 187056, 'name': 'woman director'}]"
78402,[]
168607,"[{'id': 520, 'name': 'chicago'}, {'id': 225827, 'name': ""world's fair""}]"
10800,"[{'id': 2535, 'name': 'destroy'}, {'id': 2964, 'name': 'future'}, {'id': 6778, 'name': 'world supremacy'}, {'id': 12392, 'name': 'best friend'}, {'id': 12554, 'name': 'dragon'}, {'id': 34161, 'name': 'doomsday'}]"
250535,"[{'id': 1991, 'name': 'santa claus'}]"
10795,"[{'id': 726, 'name': 'drug abuse'}, {'id': 1328, 'name': 'secret'}, {'id': 1647, 'name': 'sadness'}, {'id': 2483, 'name': 'nudity'}, {'id': 3152, 'name': 'planned murder'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4700, 'name': 'e-mail'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9673, 'name': 'love'}, {'id': 9872, 'name': 'grief'}, {'id': 10941, 'name': 'disappearance'}, {'id': 11422, 'name': 'plot twist'}, {'id': 13056, 'name': 'loss of wife'}, {'id': 13112, 'name': 'murderer'}, {'id': 14783, 'name': 'false accusations'}, {'id': 15127, 'name': 'killer'}, {'id': 236569, 'name': 'wrongly accused'}]"
416987,"[{'id': 3623, 'name': 'cabin'}, {'id': 10201, 'name': 'death of father'}, {'id': 10328, 'name': 'reality show'}, {'id': 206915, 'name': 'estranged sister'}, {'id': 234911, 'name': 'contestant'}]"
106254,"[{'id': 2020, 'name': 'revolution'}]"
113479,"[{'id': 572, 'name': 'sex'}]"
80970,"[{'id': 885, 'name': 'villa'}, {'id': 9727, 'name': 'thief'}, {'id': 10768, 'name': 'lesbian'}]"
10338,"[{'id': 164889, 'name': 'eiffel tower paris'}, {'id': 168546, 'name': 'air race'}, {'id': 168547, 'name': 'prize'}, {'id': 168548, 'name': 'british stereotype'}, {'id': 168550, 'name': 'reproduction'}, {'id': 168551, 'name': 'italian stereotype'}, {'id': 168554, 'name': 'german stereotype'}, {'id': 168566, 'name': 'vintage aircraft'}, {'id': 168567, 'name': 'stereotype'}, {'id': 168568, 'name': 'multinational'}, {'id': 168573, 'name': 'la marseillaise'}, {'id': 210184, 'name': '1910s'}]"
17902,[]
216369,[]
70912,[]
164558,"[{'id': 6029, 'name': 'concert'}]"
128089,[]
117483,"[{'id': 246, 'name': 'dancing'}, {'id': 293, 'name': 'female nudity'}, {'id': 490, 'name': 'philosophy'}, {'id': 496, 'name': 'poetry'}, {'id': 733, 'name': 'dancer'}, {'id': 745, 'name': 'nun'}, {'id': 818, 'name': 'based on novel'}, {'id': 931, 'name': 'jealousy'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1261, 'name': 'river'}, {'id': 1316, 'name': 'captain'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1419, 'name': 'gun'}, {'id': 1421, 'name': 'birthday'}, {'id': 1610, 'name': 'country estate'}, {'id': 1743, 'name': 'journey in the past'}, {'id': 1994, 'name': 'wolf'}, {'id': 2105, 'name': 'garden'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 2406, 'name': 'picnic'}, {'id': 2479, 'name': 'chicken'}, {'id': 2673, 'name': 'horse'}, {'id': 2820, 'name': 'wound'}, {'id': 2968, 'name': 'grave'}, {'id': 2983, 'name': 'passion'}, {'id': 3020, 'name': 'sheep'}, {'id': 3096, 'name': 'book'}, {'id': 3321, 'name': 'childhood memory'}, {'id': 3469, 'name': 'utopia'}, {'id': 3614, 'name': 'disappointment'}, {'id': 3739, 'name': 'funeral'}, {'id': 3914, 'name': 'kitchen'}, {'id': 3929, 'name': 'hope'}, {'id': 4168, 'name': 'greenhouse'}, {'id': 4262, 'name': 'tea'}, {'id': 4472, 'name': 'pneumonia'}, {'id': 4653, 'name': 'french'}, {'id': 4931, 'name': 'pig'}, {'id': 4932, 'name': 'farm'}, {'id': 4958, 'name': 'injection'}, {'id': 4978, 'name': 'immortality'}, {'id': 5091, 'name': 'kiss'}, {'id': 5732, 'name': 'birthday party'}, {'id': 5933, 'name': 'poet'}, {'id': 6054, 'name': 'friendship'}, {'id': 6162, 'name': 'past'}, {'id': 6293, 'name': 'telescope'}, {'id': 9403, 'name': 'resignation'}, {'id': 9897, 'name': 'rifle'}, {'id': 10093, 'name': 'priest'}, {'id': 10103, 'name': 'children'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10909, 'name': 'lawyer'}, {'id': 10937, 'name': 'memory'}, {'id': 11011, 'name': 'morality'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 11732, 'name': 'cigarette smoking'}, {'id': 11833, 'name': 'forty something'}, {'id': 12544, 'name': 'crying'}, {'id': 12980, 'name': 'brother-in-law sister-in-law relationship'}, {'id': 13005, 'name': 'doctor'}, {'id': 13008, 'name': 'train'}, {'id': 14620, 'name': 'raft'}, {'id': 14708, 'name': 'tears'}, {'id': 15160, 'name': 'divorce'}, {'id': 15162, 'name': 'dog'}, {'id': 15224, 'name': 'candle'}, {'id': 18036, 'name': 'coward'}, {'id': 18396, 'name': 'catholic'}, {'id': 33386, 'name': 'old flame'}, {'id': 33740, 'name': 'humiliation'}, {'id': 34079, 'name': 'death'}, {'id': 40837, 'name': 'piano duet'}, {'id': 41511, 'name': 'cross'}, {'id': 41594, 'name': 'electricity'}, {'id': 47020, 'name': 'storytelling'}, {'id': 154060, 'name': 'happiness'}, {'id': 156081, 'name': 'tomb'}, {'id': 156510, 'name': 'horse and carriage'}, {'id': 156866, 'name': 'based on short story'}, {'id': 157325, 'name': 'bandage'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 158199, 'name': 'aunt nephew relationship'}, {'id': 160246, 'name': 'childhood friends'}, {'id': 160423, 'name': 'apology'}, {'id': 162296, 'name': 'ex-boyfriend ex-girlfriend relationship'}, {'id': 164092, 'name': 'blindness'}, {'id': 164193, 'name': 'uncle nephew relationship'}, {'id': 166512, 'name': 'graveyard'}, {'id': 171183, 'name': 'flirting'}, {'id': 172879, 'name': 'whistling'}, {'id': 174448, 'name': 'piano player'}, {'id': 181755, 'name': 'dealing with the past'}, {'id': 182196, 'name': 'stable'}, {'id': 206978, 'name': 'nightshirt'}, {'id': 207592, 'name': 'piano'}, {'id': 207876, 'name': '1920s'}, {'id': 208518, 'name': 'burial'}, {'id': 209310, 'name': 'evil law office'}, {'id': 212914, 'name': 'warsaw'}, {'id': 212939, 'name': 'polish soviet war'}, {'id': 212957, 'name': 'pigsty'}, {'id': 212968, 'name': 'kiev russia'}, {'id': 213040, 'name': 'self reflection'}, {'id': 213057, 'name': 'strawberry'}, {'id': 213060, 'name': 'reminiscence'}, {'id': 213070, 'name': 'duck hunt'}, {'id': 213075, 'name': 'barnyard'}, {'id': 213077, 'name': 'lost youth'}, {'id': 223383, 'name': 'dissatisfied'}]"
18683,[]
70313,"[{'id': 5894, 'name': 'bagdad'}, {'id': 190483, 'name': 'bowery boys'}]"
70546,[]
1284,"[{'id': 703, 'name': 'detective'}, {'id': 2534, 'name': 'missile'}, {'id': 6433, 'name': 'roulette'}, {'id': 6434, 'name': 'marbella'}]"
25386,"[{'id': 818, 'name': 'based on novel'}, {'id': 9714, 'name': 'remake'}, {'id': 10012, 'name': 'chase scene'}]"
62836,[]
160171,[]
89185,"[{'id': 367, 'name': 'shyness'}, {'id': 931, 'name': 'jealousy'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2135, 'name': 'radio'}, {'id': 4618, 'name': 'step daughter'}, {'id': 6027, 'name': 'music'}, {'id': 6270, 'name': 'high school'}, {'id': 6625, 'name': 'family secrets'}, {'id': 6669, 'name': 'step father'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10266, 'name': 'prom'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 12392, 'name': 'best friend'}, {'id': 12974, 'name': 'principal'}, {'id': 13130, 'name': 'teenager'}, {'id': 14659, 'name': 'girl'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 15402, 'name': 'popularity'}, {'id': 41591, 'name': 'music band'}, {'id': 157303, 'name': 'first love'}, {'id': 163110, 'name': 'theater'}, {'id': 166229, 'name': 'prom queen'}, {'id': 180543, 'name': 'boyband'}, {'id': 184948, 'name': 'disney channel'}, {'id': 186117, 'name': 'dj'}, {'id': 187022, 'name': 'rebel hero'}, {'id': 192935, 'name': 'spartacus'}, {'id': 202196, 'name': 'extreme rules'}, {'id': 208930, 'name': 'radio dj'}, {'id': 224548, 'name': 'drama class'}]"
40469,[]
96287,"[{'id': 12279, 'name': 'family drama'}, {'id': 13130, 'name': 'teenager'}]"
37557,"[{'id': 964, 'name': 'servant'}, {'id': 2311, 'name': 'cabaret'}, {'id': 2682, 'name': 'shanghai'}, {'id': 2992, 'name': 'diva'}, {'id': 6464, 'name': 'uncle'}, {'id': 11869, 'name': 'mistress'}, {'id': 41277, 'name': 'umbrella'}]"
86023,[]
13931,"[{'id': 33885, 'name': 'car'}, {'id': 214549, 'name': 'short'}, {'id': 236684, 'name': 'pixar animation'}]"
259325,[]
27431,"[{'id': 11039, 'name': 'giallo'}, {'id': 207556, 'name': 'blind man'}]"
44008,[]
108949,"[{'id': 100, 'name': 'slum'}, {'id': 128, 'name': 'love triangle'}, {'id': 378, 'name': 'prison'}, {'id': 570, 'name': 'rape'}, {'id': 596, 'name': 'adultery'}, {'id': 6895, 'name': 'philippines'}, {'id': 9748, 'name': 'revenge'}, {'id': 157799, 'name': 'older woman younger man relationship'}]"
71031,[]
120802,"[{'id': 282, 'name': 'video game'}]"
95093,[]
190967,"[{'id': 187056, 'name': 'woman director'}]"
453053,"[{'id': 390, 'name': 'skateboarding'}]"
19553,[]
85449,"[{'id': 10235, 'name': 'family relationships'}, {'id': 10267, 'name': 'comedy'}, {'id': 187056, 'name': 'woman director'}]"
105989,"[{'id': 1852, 'name': 'mutant'}, {'id': 2041, 'name': 'island'}, {'id': 9663, 'name': 'sequel'}, {'id': 10327, 'name': 'undead'}, {'id': 12377, 'name': 'zombie'}, {'id': 13065, 'name': 'soldier'}, {'id': 33977, 'name': 'medical experiment'}, {'id': 156855, 'name': 'scientific experiment'}]"
102517,[]
108726,"[{'id': 949, 'name': 'terrorist'}, {'id': 156661, 'name': 'threat'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 161520, 'name': 'terrorist plot'}]"
154019,"[{'id': 6075, 'name': 'sport'}, {'id': 11268, 'name': 'psychologist'}]"
24563,"[{'id': 1663, 'name': 'go-go dancer'}, {'id': 1969, 'name': 'map'}, {'id': 3801, 'name': 'space travel'}, {'id': 5420, 'name': 'fisherman'}, {'id': 9951, 'name': 'alien'}, {'id': 10183, 'name': 'independent film'}, {'id': 10481, 'name': 'tension'}, {'id': 10539, 'name': 'martian'}, {'id': 11034, 'name': 'b movie'}, {'id': 12553, 'name': 'alien abduction'}, {'id': 155493, 'name': 'campy'}, {'id': 156321, 'name': 'tv movie'}, {'id': 171757, 'name': 'planetarium'}]"
34671,"[{'id': 983, 'name': 'brazilian'}, {'id': 8029, 'name': 'drama'}, {'id': 9682, 'name': 'history'}, {'id': 202043, 'name': 'historic'}]"
28893,"[{'id': 1299, 'name': 'monster'}, {'id': 9951, 'name': 'alien'}, {'id': 14626, 'name': 'astronaut'}, {'id': 163386, 'name': 'alien possession'}, {'id': 172136, 'name': 'space monster'}]"
91929,[]
165300,"[{'id': 220, 'name': 'berlin'}, {'id': 612, 'name': 'hotel'}, {'id': 2652, 'name': 'nazis'}, {'id': 207583, 'name': 'actress'}]"
107548,"[{'id': 4344, 'name': 'musical'}]"
43486,"[{'id': 3098, 'name': 'castle'}, {'id': 4653, 'name': 'french'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9840, 'name': 'romance'}, {'id': 162846, 'name': 'ghost'}]"
299245,"[{'id': 2125, 'name': 'gallows'}, {'id': 6270, 'name': 'high school'}, {'id': 10614, 'name': 'tragedy'}, {'id': 33407, 'name': 'hanging'}, {'id': 163053, 'name': 'found footage'}, {'id': 221828, 'name': 'stage production'}]"
28969,"[{'id': 9977, 'name': 'part live action'}, {'id': 10103, 'name': 'children'}]"
77448,"[{'id': 12396, 'name': 'hollywood'}]"
73306,[]
79553,"[{'id': 6091, 'name': 'war'}, {'id': 14643, 'name': 'battle'}, {'id': 158534, 'name': 'korean war'}]"
212762,[]
10164,"[{'id': 931, 'name': 'jealousy'}, {'id': 1874, 'name': 'car dealer'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3836, 'name': 'success'}, {'id': 7188, 'name': 'hostage-taking'}]"
357441,[]
261249,"[{'id': 2769, 'name': 'deep sea'}]"
5336,"[{'id': 131, 'name': 'italy'}, {'id': 570, 'name': 'rape'}, {'id': 1755, 'name': 'fascism'}, {'id': 2483, 'name': 'nudity'}, {'id': 2637, 'name': 'bishop'}, {'id': 3603, 'name': 'fascist'}, {'id': 4426, 'name': 'sadism'}, {'id': 13006, 'name': 'torture'}, {'id': 159595, 'name': 'sexual torture'}, {'id': 161156, 'name': 'libertine'}, {'id': 161157, 'name': 'coprophilia'}, {'id': 161158, 'name': 'scat'}, {'id': 161207, 'name': 'catholicism'}]"
24258,[]
297736,[]
99223,[]
353653,[]
34614,"[{'id': 445, 'name': 'pornography'}, {'id': 1253, 'name': 'roommate'}, {'id': 2402, 'name': 'concrete slabs building'}, {'id': 2566, 'name': 'cohabitant'}, {'id': 10685, 'name': 'escape'}, {'id': 11614, 'name': 'filmmaker'}, {'id': 11665, 'name': 'handheld camera'}, {'id': 11804, 'name': 'noise-musik'}, {'id': 18321, 'name': 'porn industry'}, {'id': 221445, 'name': 'sexual exploitation'}]"
404471,[]
63447,[]
12529,"[{'id': 41585, 'name': 'travelling circus'}, {'id': 156212, 'name': 'spaghetti western'}]"
307479,"[{'id': 10738, 'name': 'diner'}, {'id': 187056, 'name': 'woman director'}]"
367596,[]
29444,"[{'id': 963, 'name': 'loss of brother'}, {'id': 1562, 'name': 'hostage'}, {'id': 2571, 'name': 'tv show'}, {'id': 6007, 'name': 'media'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10685, 'name': 'escape'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11612, 'name': 'hospital'}, {'id': 13130, 'name': 'teenager'}, {'id': 15069, 'name': 'masked man'}, {'id': 15249, 'name': 'tragic event'}, {'id': 15402, 'name': 'popularity'}, {'id': 156064, 'name': 'homecoming'}, {'id': 158584, 'name': 'tv news'}]"
2748,"[{'id': 131, 'name': 'italy'}, {'id': 549, 'name': 'prostitute'}, {'id': 9935, 'name': 'travel'}, {'id': 14534, 'name': 'relationship'}, {'id': 15160, 'name': 'divorce'}]"
184328,"[{'id': 190483, 'name': 'bowery boys'}]"
71206,[]
49907,"[{'id': 1755, 'name': 'fascism'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 8201, 'name': 'satire'}, {'id': 33501, 'name': 'political'}, {'id': 194320, 'name': 'military coup'}]"
47370,"[{'id': 233, 'name': 'japan'}, {'id': 1956, 'name': 'world war ii'}, {'id': 170007, 'name': 'japanese army'}, {'id': 170009, 'name': 'japanese soldier'}, {'id': 170013, 'name': 'japanese surrender'}]"
46387,[]
291325,"[{'id': 918, 'name': 'newspaper'}, {'id': 1415, 'name': 'small town'}, {'id': 162993, 'name': 'dark humor'}, {'id': 183559, 'name': 'decapitated head'}]"
298653,"[{'id': 2604, 'name': 'babysitter'}, {'id': 3335, 'name': 'halloween'}, {'id': 6270, 'name': 'high school'}, {'id': 8087, 'name': 'horror'}, {'id': 14903, 'name': 'home invasion'}, {'id': 15077, 'name': 'horror movie'}, {'id': 18058, 'name': 'pig mask'}, {'id': 187056, 'name': 'woman director'}]"
19312,"[{'id': 9951, 'name': 'alien'}, {'id': 12571, 'name': 'mankind annihilated'}, {'id': 12572, 'name': 'experiment gone wrong'}, {'id': 12574, 'name': 'colossal black hole'}]"
16938,"[{'id': 1442, 'name': 'winter'}, {'id': 9826, 'name': 'murder'}, {'id': 12339, 'name': 'slasher'}, {'id': 175514, 'name': 'prank telephone call'}, {'id': 186466, 'name': 'christmas horror'}, {'id': 194236, 'name': 'sorority house'}, {'id': 206850, 'name': 'canuxploitation'}, {'id': 207299, 'name': 'obscene telephone call'}, {'id': 207317, 'name': 'christmas'}, {'id': 233450, 'name': 'proto-slasher'}]"
42231,[]
4474,"[{'id': 242, 'name': 'new york'}, {'id': 334, 'name': 'flying'}, {'id': 1594, 'name': 'ex-boyfriend'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 3614, 'name': 'disappointment'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 15097, 'name': 'shark'}]"
35545,"[{'id': 470, 'name': 'spy'}, {'id': 2504, 'name': 'world war i'}]"
23381,[]
233487,[]
74088,"[{'id': 188991, 'name': 'drunkenness'}, {'id': 207936, 'name': 'big heart'}]"
24881,"[{'id': 2417, 'name': 'self-awareness'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 4555, 'name': 'only child'}, {'id': 10235, 'name': 'family relationships'}]"
39414,"[{'id': 6054, 'name': 'friendship'}, {'id': 7942, 'name': 'imaginary friend'}, {'id': 9398, 'name': 'long island'}, {'id': 10183, 'name': 'independent film'}, {'id': 10818, 'name': 'author'}, {'id': 13028, 'name': 'writer'}]"
14098,"[{'id': 9790, 'name': 'house arrest'}, {'id': 10224, 'name': 'haunting'}, {'id': 41411, 'name': 'vengeful ghost'}]"
135855,[]
197276,"[{'id': 1956, 'name': 'world war ii'}, {'id': 9758, 'name': 'deception'}, {'id': 14893, 'name': 'art'}, {'id': 185005, 'name': 'battle of the bulge'}]"
47758,"[{'id': 10181, 'name': 'based on play or musical'}, {'id': 190977, 'name': 'usherette'}]"
157354,"[{'id': 796, 'name': 'police brutality'}, {'id': 9672, 'name': 'based on true story'}, {'id': 12425, 'name': 'racism'}, {'id': 15061, 'name': 'docudrama'}, {'id': 197702, 'name': 'day in a life'}]"
78239,"[{'id': 8629, 'name': 'made for cable tv'}, {'id': 11113, 'name': 'shot in the back'}, {'id': 12564, 'name': 'werewolf'}, {'id': 166492, 'name': 'drive by shooting'}]"
48490,[]
14191,"[{'id': 5248, 'name': 'female friendship'}, {'id': 5938, 'name': 'mermaid'}, {'id': 13130, 'name': 'teenager'}, {'id': 187056, 'name': 'woman director'}]"
3051,"[{'id': 254, 'name': 'france'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 4252, 'name': 'black magic'}, {'id': 6625, 'name': 'family secrets'}, {'id': 53995, 'name': 'archery'}]"
11908,"[{'id': 2411, 'name': 'new orleans'}, {'id': 3184, 'name': 'alligator'}, {'id': 3230, 'name': 'male friendship'}, {'id': 3598, 'name': 'ax'}, {'id': 4150, 'name': 'swampf'}, {'id': 10714, 'name': 'serial killer'}]"
222890,[]
55063,"[{'id': 634, 'name': 'soul'}, {'id': 6027, 'name': 'music'}]"
421851,"[{'id': 6078, 'name': 'politics'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 15134, 'name': 'election'}, {'id': 169086, 'name': 'political satire'}]"
40522,"[{'id': 1388, 'name': 'cinema'}, {'id': 155643, 'name': 'foster child'}, {'id': 155644, 'name': 'toddler'}, {'id': 155645, 'name': 'auto mechanic'}]"
158455,"[{'id': 8087, 'name': 'horror'}, {'id': 12105, 'name': 'student'}, {'id': 12603, 'name': 'kabul'}]"
69977,"[{'id': 339, 'name': 'submarine'}, {'id': 7156, 'name': 'commander'}]"
286301,[]
47845,[]
215743,[]
248376,"[{'id': 779, 'name': 'martial arts'}, {'id': 204375, 'name': 'hong kong movie'}]"
37834,"[{'id': 470, 'name': 'spy'}, {'id': 822, 'name': 'airport'}, {'id': 1420, 'name': 'gas station'}, {'id': 2101, 'name': 'garage'}, {'id': 3203, 'name': 'pilot'}, {'id': 3713, 'name': 'chase'}, {'id': 4289, 'name': 'secret agent'}, {'id': 6399, 'name': 'rope'}, {'id': 9778, 'name': 'exploding building'}, {'id': 15483, 'name': 'car chase'}, {'id': 33352, 'name': 'police car'}, {'id': 33353, 'name': 'boy genius'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
96088,[]
11324,"[{'id': 818, 'name': 'based on novel'}, {'id': 2041, 'name': 'island'}, {'id': 2215, 'name': 'hurricane'}, {'id': 5340, 'name': 'investigation'}, {'id': 10323, 'name': 'psychiatric hospital'}, {'id': 11207, 'name': 'u.s. marshal'}, {'id': 11208, 'name': 'conspiracy theory'}, {'id': 208611, 'name': '1950s'}]"
293093,"[{'id': 1299, 'name': 'monster'}]"
36530,"[{'id': 2859, 'name': 'lava'}, {'id': 12405, 'name': 'outer space'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 14544, 'name': 'robot'}, {'id': 156039, 'name': 'space station'}, {'id': 156321, 'name': 'tv movie'}, {'id': 176038, 'name': 'pterodactyl'}, {'id': 191132, 'name': 'space exploration'}, {'id': 198649, 'name': 'venus'}, {'id': 213834, 'name': 're-edited'}]"
21795,"[{'id': 5330, 'name': 'fencing'}, {'id': 6270, 'name': 'high school'}, {'id': 10955, 'name': 'wedding party'}]"
29343,"[{'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 1422, 'name': 'boat'}, {'id': 1583, 'name': 'mass murder'}, {'id': 2766, 'name': 'mutation'}, {'id': 2804, 'name': 'exploitation'}, {'id': 3473, 'name': 'carnival'}, {'id': 5420, 'name': 'fisherman'}, {'id': 6305, 'name': 'pollution'}, {'id': 7994, 'name': 'water monster'}, {'id': 9704, 'name': 'ventriloquist'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 187056, 'name': 'woman director'}, {'id': 222423, 'name': 'blast'}]"
38615,[]
59833,"[{'id': 2671, 'name': 'heroin'}, {'id': 14964, 'name': 'drug'}]"
13797,"[{'id': 1824, 'name': 'self-destruction'}, {'id': 4298, 'name': 'teamwork'}, {'id': 5373, 'name': 'damage'}, {'id': 5457, 'name': 'mythical creature'}]"
144724,[]
27141,"[{'id': 2672, 'name': 'baltimore'}, {'id': 10683, 'name': 'coming of age'}]"
13617,"[{'id': 1862, 'name': 'coming out'}, {'id': 6029, 'name': 'concert'}, {'id': 41591, 'name': 'music band'}, {'id': 158718, 'name': 'lgbt'}]"
274266,[]
251232,[]
53774,"[{'id': 156217, 'name': 'u boat'}, {'id': 207883, 'name': '1940s'}, {'id': 238439, 'name': 'weltkrieg'}, {'id': 238441, 'name': 'untergang'}]"
29212,[]
42716,"[{'id': 339, 'name': 'submarine'}, {'id': 4953, 'name': 'ocean liner'}, {'id': 6791, 'name': 'torpedo'}, {'id': 156217, 'name': 'u boat'}]"
83007,"[{'id': 9748, 'name': 'revenge'}, {'id': 209714, 'name': '3d'}]"
110447,[]
161277,[]
333377,"[{'id': 213, 'name': 'upper class'}, {'id': 6071, 'name': 'middle class'}, {'id': 11935, 'name': 'working class'}, {'id': 14737, 'name': 'economics'}, {'id': 159930, 'name': 'inequality'}, {'id': 195889, 'name': 'poor'}, {'id': 220314, 'name': 'wealth differences'}]"
12518,"[{'id': 1668, 'name': 'hawaii'}, {'id': 5305, 'name': 'gambling debts'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 13027, 'name': 'wedding'}]"
131585,[]
324194,"[{'id': 345, 'name': 'monk'}, {'id': 165470, 'name': 'convent'}, {'id': 186831, 'name': 'stolen gold'}, {'id': 190165, 'name': 'contraband'}]"
